address,source,name,creation_date
"DAKAR(Sénégal),SICAP Sacré...",http://creationdentreprise.sn/univers-colors-sarl,UNIVERS COLORS SARL,23/09/2009
"DAKAR, ROUTE DE OUAKAM...",http://creationdentreprise.sn/fleur-2-peau,FLEUR 2 PEAU,None
"DAKAR, 02 ROUTE DE L'...",http://creationdentreprise.sn/arc-metal-sa,ARC METAL SA,None
13-15 RUE COLBERT X RUE FELIX...,http://creationdentreprise.sn/support-entreprises-sarl,SUPPORT ENTREPRISES SARL,None
N°G AVENUE DU CARDINAL...,http://creationdentreprise.sn/sablux-group,SABLUX GROUP,None
SACRE COEUR 3 VILLA 9574,http://creationdentreprise.sn/business-logistique,BUSINESS LOGISTIQUE,None
"67, PCI HANN MARISTE",http://creationdentreprise.sn/green-production-senegal-sarl,GREEN PRODUCTION SENEGAL SARL,None
"ENEA, AVENUE CHEIKH ANTA DIOP...",http://creationdentreprise.sn/campus-conseil-international,CAMPUS CONSEIL INTERNATIONAL,None
EX BICIS ROUTE DE NGOR,http://creationdentreprise.sn/naotrans-sarl,NAOTRANS SARL,None
"93, RUE CARNOT X LAMINE GUEYE",http://creationdentreprise.sn/salam-sarl,SALAM SARL,None
ROUTE DE LA PYROTECHNIQUE...,http://creationdentreprise.sn/mail-sarl,MAIL SARL,None
CAMPUS UNIVERSITAIRE BATIMENT...,http://creationdentreprise.sn/pae-sarl,P.A.E SARL,28/09/2009
SCAT URBAM GRAND YOFF SB/09,http://creationdentreprise.sn/compagnie-de-commerce-de-services-et-de-securite,"COMPAGNIE DE COMMERCE, DE SERVICES ET DE SECURITE",28/09/2009
"29, AVENUE PASTEUR",http://creationdentreprise.sn/greentec-sa,GREENTEC SA,23/09/2009
SICAP AMITIE III VILLA N°4387,http://creationdentreprise.sn/societe-immo9,SOCIETE IMMO'9,23/09/2009
AZUR 15 BUILDING- 12 BLD...,http://creationdentreprise.sn/sandac-entreprise-sa,SANDAC ENTREPRISE SA,23/09/2009
DERKLE VILLA N°11 D,http://creationdentreprise.sn/societe-africaine-dexploitation-de-biocarburants,SOCIETE AFRICAINE D'EXPLOITATION DE BIOCARBURANTS,23/09/2009
LOT N°4 APPT D 2ième ETAGE...,http://creationdentreprise.sn/compagnie-de-gestion-fonciere-et-financiere-africaine-sarl,COMPAGNIE DE GESTION FONCIERE ET FINANCIERE AFRICAINE SARL,23/09/2009
VDN N°165 JCL BP 17679 DAKAR,http://creationdentreprise.sn/banel-international-services-sarl,BANEL INTERNATIONAL SERVICES SARL,23/09/2009
POINT E RUE D X 07,http://creationdentreprise.sn/sun-link,SUN LINK,24/09/2009
Médina rue 3 x Blaise Diagne,http://creationdentreprise.sn/touba-informatique-surl,TOUBA INFORMATIQUE SURL,28/07/2009
HLM Grand yoff n°1179,http://creationdentreprise.sn/societe-dexploitation-commerciale-et-industrielle-senegalaise-sarl,SOCIETE D'EXPLOITATION COMMERCIALE ET INDUSTRIELLE SENEGALAISE SARL,27/07/2009
Sacré coeur 3 n°9650,http://creationdentreprise.sn/societe-senegalaise-de-services-restauration-et-traiteur-suarl,SOCIETE SENEGALAISE DE SERVICES RESTAURATION ET TRAITEUR SUARL,30/07/2009
Sacré coeur pyrotechnie villa...,http://creationdentreprise.sn/danawood-group-sarl,DANAWOOD GROUP SARL,30/07/2009
Sicap dieuppeul n°5011,http://creationdentreprise.sn/africacom-sarl,AFRICACOM SARL,29/07/2009
Nord foire villa n°127,http://creationdentreprise.sn/senegalaise-delectrique-industrielle-sarl,SENEGALAISE D'ELECTRIQUE INDUSTRIELLE SARL,30/07/2009
Ouest foire immeuble Abdoul...,http://creationdentreprise.sn/z-technologies-services-sarl,Z TECHNOLOGIES SERVICES SARL,14/07/2009
Route de Boucotte,http://creationdentreprise.sn/cpss-sarl,CPSS SARL,13/07/2009
Cité Mamelles n° B14,http://creationdentreprise.sn/trait-dunion-suarl,TRAIT D'UNION SUARL,24/07/2009
HLM Fass villa n°262,http://creationdentreprise.sn/eunseong-seafood-international-sarl,EUNSEONG SEAFOOD INTERNATIONAL SARL,22/07/2009
30 Rue Moussé DIOP Immeuble...,http://creationdentreprise.sn/conytran-senegal-sarl,CONYTRAN SENEGAL SARL,07/07/2009
15 Avenue Hassan II,http://creationdentreprise.sn/taha-immobilier-sarl,TAHA IMMOBILIER SARL,10/07/2009
Route du Méridien Président...,http://creationdentreprise.sn/mondiale-securite-services-sarl,MONDIALE SECURITE SERVICES SARL,22/07/2009
Sicap liberté V villa n°5478,http://creationdentreprise.sn/brainstone-technology-sarl,BRAINSTONE TECHNOLOGY SARL,20/07/2009
34 Rue Wagane DIOUF,http://creationdentreprise.sn/xone-tech-suarl,XONE TECH SUARL,16/07/2009
Patte d'oie builders...,http://creationdentreprise.sn/secrets-stores-sarl,SECRETS STORES SARL,22/07/2009
Sicap rue 10 Rue AAB N°6907,http://creationdentreprise.sn/xalaat-design-sarl,XALAAT DESIGN SARL,27/07/2009
7 Rue Félix Faure,http://creationdentreprise.sn/sirius-telecoms-sa,SIRIUS TELECOMS SA,17/07/2009
38 Avenue Malick SY,http://creationdentreprise.sn/mane-gere-associes-senegal-sarl,MANE GERE ASSOCIES SENEGAL SARL,22/07/2009
Sicap Dieuppeul 3 n°2726,http://creationdentreprise.sn/utras-sarl,UTRAS SARL,17/07/2009
12 Rue TOLBIAC x ESCARFAIT,http://creationdentreprise.sn/dabakh-transit,DABAKH TRANSIT,14/07/2009
"Yoff Ndenguagne, route de l...",http://creationdentreprise.sn/millenium-entreprise-sarl,MILLENIUM ENTREPRISE SARL,20/07/2009
Scat urbam n°87,http://creationdentreprise.sn/comptoir-commercial-mor-diakher-suarl,COMPTOIR COMMERCIAL MOR DIAKHER SUARL,17/07/2009
19 Rue Robert BRUN,http://creationdentreprise.sn/national-construction-sarl,NATIONAL CONSTRUCTION SARL,21/07/2009
Cité Soprim villa n°85 B1,http://creationdentreprise.sn/international-world-wide-trading-solutions-senegal-sarl,INTERNATIONAL WORLD WIDE TRADING SOLUTIONS SENEGAL SARL,02/07/2009
Front de terre III rue de la...,http://creationdentreprise.sn/groupe-scolaire-amadou-moctar-ka-sarl,GROUPE SCOLAIRE AMADOU MOCTAR KA SARL,03/07/2009
141 Avenue Cardinal THIANDOUM...,http://creationdentreprise.sn/societe-senegalaise-de-services-et-de-logistiques-informatiques-suarl,SOCIETE SENEGALAISE DE SERVICES ET DE LOGISTIQUES INFORMATIQUES SUARL,14/07/2009
7 Rue Paul HOLLE x Jean Jaures,http://creationdentreprise.sn/vives-voix-sarl,VIVES VOIX SARL,15/07/2009
Bureau 812 Centre commercial...,http://creationdentreprise.sn/societe-de-transport-du-senegal,SOCIETE DE TRANSPORT DU SENEGAL,20/07/2009
14 Rue Sergent Malamine,http://creationdentreprise.sn/societe-dentreprenariat-mouhamed-abdoulaye-mbaye-suarl,SOCIETE D'ENTREPRENARIAT MOUHAMED ABDOULAYE MBAYE SUARL,05/08/2009
5 Rue SAMOT Fann Mermoz,http://creationdentreprise.sn/sacyka-sarl,SACYKA SARL,06/08/2009
51 Rue Vincens,http://creationdentreprise.sn/hotel-farid-sarl,HOTEL FARID SARL,07/08/2009
Patte d'oie builders E61,http://creationdentreprise.sn/lexecellence-domicile-suarl,L'EXECELLENCE A DOMICILE SUARL,10/08/2009
Sicap foire villa n°10729,http://creationdentreprise.sn/batifor-sarl,BATIFOR SARL,06/08/2009
TOUBA SANDAGA Cantine 2317 Bp...,http://creationdentreprise.sn/taysiroul-hasur-suarl,TAYSIROUL HASUR SUARL,10/08/2009
KM 24 Route de Rufisque Zone...,http://creationdentreprise.sn/omega-fishing-sa,OMEGA FISHING SA,31/07/2009
Liberté 6 n°61/B,http://creationdentreprise.sn/car-bazar-sarl,CAR BAZAR SARL,06/08/2009
Cité SIPRES II n°287,http://creationdentreprise.sn/equipe-research-sarl,EQUIPE RESEARCH SARL,12/08/2009
Nord Foire Azur N°15,http://creationdentreprise.sn/business,BUSINESS,23/06/2009
VDN Immeuble PYRAMID N°07,http://creationdentreprise.sn/sen-tp-sarl,SEN TP SARL,04/08/2009
"KM 8, Bd du Centenaire de la...",http://creationdentreprise.sn/solutions-offshore-marketing-sarl,SOLUTIONS OFFSHORE MARKETING SARL,06/08/2009
"Nord foire azur, cité Ousmane...",http://creationdentreprise.sn/sheydaty-suarl,SHEYDATY SUARL,31/07/2009
SODIDA lot n°57 BP 17439,http://creationdentreprise.sn/compagnie-mamadou-ngone,COMPAGNIE MAMADOU NGONE,06/08/2009
Hann mariste n°Z96,http://creationdentreprise.sn/immo-trans-sarl,IMMO-TRANS SARL,05/08/2009
P 84 Hann Mariste II,http://creationdentreprise.sn/exprim-sarl,EXPRIM SARL,03/08/2009
56 rue Mouhamed V,http://creationdentreprise.sn/constructis,CONSTRUCTIS,06/08/2009
363 Grand Dakar face mosquée...,http://creationdentreprise.sn/compagnie-africaine-de-recyclage-environnement-suarl,COMPAGNIE AFRICAINE DE RECYCLAGE ENVIRONNEMENT SUARL,05/08/2009
Villa n°168 Sacré coeur III...,http://creationdentreprise.sn/taihan-electric-wire-senegal-sarl,TAIHAN ELECTRIC WIRE SENEGAL SARL,27/07/2009
5 Place de l'...,http://creationdentreprise.sn/la-mondiale-de-lautomobile-senegal-sarl,LA MONDIALE DE L'AUTOMOBILE SENEGAL SARL,31/07/2009
Sacré coeur 3 VDN Extension n...,http://creationdentreprise.sn/agency-blue-communication-suarl,AGENCY BLUE COMMUNICATION SUARL,04/08/2009
Sicap liberté V villa n°5149,http://creationdentreprise.sn/promo-foot-afrique-sarl,PROMO FOOT AFRIQUE SARL,04/07/2009
P.A Unité 11 villa n°409,http://creationdentreprise.sn/diiwane-glace-sarl,DIIWANE GLACE SARL,16/07/2009
124 Rue Moussé DIOP X Victor...,http://creationdentreprise.sn/commex-trading-sarl,COMMEX TRADING SARL,04/08/2009
Scat Urbam Hann Maristes N°...,http://creationdentreprise.sn/gmr-group-sn,GMR GROUP SN,08/08/2009
5 Avenue Hassan II angle rue...,http://creationdentreprise.sn/dg-group-sarl,DG GROUP SARL,27/07/2009
Sicap liberté 3 Jet d'...,http://creationdentreprise.sn/generale-de-technologie-de-linformatique-et-de-la-communication-sarl,GENERALE DE TECHNOLOGIE DE L'INFORMATIQUE ET DE LA COMMUNICATION SARL,04/08/2009
"Rue du Docteur ROUX n°1, Dakar",http://creationdentreprise.sn/black-peper-experience-sarl,THE BLACK PEPER EXPERIENCE SARL,03/07/2009
"DAKAR (Sénégal), Parcelles...",http://creationdentreprise.sn/gdcd-business-sarl,GDCD BUSINESS SARL,31/07/2009
"DAKAR, Scat Urbam Hann...",http://creationdentreprise.sn/ufo-clubs-sn,UFO CLUBS SN,05/08/2009
"DAKAR (Sénégal), Médina, Rue...",http://creationdentreprise.sn/precos-sarl,PRECOS SARL,05/08/2009
"DAKAR (Sénégal), Cité Sipres...",http://creationdentreprise.sn/cap-services-sarl,CAP SERVICES SARL,05/08/2009
"DAKAR,Yoff Layène en face...",http://creationdentreprise.sn/islam-sarl,I.S.L.A.M SARL,19/08/2009
"DAKAR, N°2 Sotrac Mermoz",http://creationdentreprise.sn/vintage-sarl,VINTAGE SARL,19/08/2009
"DAKAR,Pikine Cité Lobatt Fall...",http://creationdentreprise.sn/mnk-global-trade-sarl,MNK GLOBAL TRADE SARL,18/08/2009
"DAKAR (Sénégal) Dieuppeul 3,...",http://creationdentreprise.sn/solution-system-informatique-sarl,SOLUTION SYSTEM INFORMATIQUE SARL,19/08/2009
"DAKAR,(Sénègal), 1,Place de l...",http://creationdentreprise.sn/afromancha,AFROMANCHA,12/08/2009
"DAKAR (Sénégal), Keur Mbaye...",http://creationdentreprise.sn/societe-internationale-de-fruits,SOCIETE INTERNATIONALE DE FRUITS,20/08/2009
"DAKAR(Sénègal), Scat Urbam N°...",http://creationdentreprise.sn/groupe-senghor-sarl,GROUPE SENGHOR SARL,19/08/2009
Tally Boumack Parcelles N°...,http://creationdentreprise.sn/taille-drame-sarl,TAILLE DRAME SARL,17/08/2009
"DAKAR, Sacré-coeur III VDN...",http://creationdentreprise.sn/le-comptoir-de-la-senegalaise,LE COMPTOIR DE LA SENEGALAISE,17/08/2009
"DAKAR(Sénègal), 67, rue...",http://creationdentreprise.sn/senegal-tabac-sarl,SENEGAL TABAC SARL,18/08/2009
"DAKAR,(Sénégal), 27, Avenue...",http://creationdentreprise.sn/ouest-negoce-international-suarl,OUEST NEGOCE INTERNATIONAL SUARL,18/08/2009
"DAKAR,(Sénègal), Sacré Coeur...",http://creationdentreprise.sn/yamacom-sarl,YAMACOM SARL,17/08/2009
"DAKAR(Sénègal), Sacré Coeur...",http://creationdentreprise.sn/amcis-corporation-senegal-suarl,AMCIS CORPORATION SENEGAL SUARL,17/08/2009
"DAKAR,169 MOSSE DIOP",http://creationdentreprise.sn/noraini-incsarl,NORAINI INC/SARL,20/08/2009
"DAKAR,(Sénègal),Ouest Foire...",http://creationdentreprise.sn/s,S,20/08/2009
"DAKAR(Sénègal),38,Rue RAFFENEL",http://creationdentreprise.sn/espace-immo-consult-sarl,ESPACE IMMO CONSULT SARL,17/08/2009
"Route de Rufisque(SENEGAL),KM...",http://creationdentreprise.sn/unitech-services-sarl,UNITECH SERVICES SARL,19/08/2009
"DAKAR-16,Avenue des Diambars,...",http://creationdentreprise.sn/eco-solutions-senegal-sarl,ECO SOLUTIONS SENEGAL SARL,17/08/2009
"DAKAR (Sénègal),18,Rue Léo...",http://creationdentreprise.sn/compagnie-de-travaux-et-de-services-sarl,COMPAGNIE DE TRAVAUX ET DE SERVICES SARL,17/08/2009
"DAKAR-Sénègal, Cité Africa,...",http://creationdentreprise.sn/colorplus-sarl,COLORPLUS SARL,18/08/2009
"DAKAR,(Sénègal) Pikine Icotaf...",http://creationdentreprise.sn/centrale-des-metiers-de-lartisanat-sarl,CENTRALE DES METIERS DE L'ARTISANAT SARL,17/08/2009
"DAKAR-Sénègal, Liberté VI,...",http://creationdentreprise.sn/creart-sarl,CRE'ART SARL,17/08/2009
DAKAR(Sénègal) Mermoz...,http://creationdentreprise.sn/ola-groupe-sarl,OLA GROUPE SARL,18/08/2009
Rufisque-Boulevard Maurice...,http://creationdentreprise.sn/maha-distribution-sarl,MAHA DISTRIBUTION SARL,14/07/2009
"DAKAR BANLIEUE 963, NIMZATH...",http://creationdentreprise.sn/jean-pierre-mendy-suarl,JEAN PIERRE MENDY SUARL,02/07/2009
"DAKAR 2,CITE DE LA COMMUNAUTE...",http://creationdentreprise.sn/genie-constructions-sarl,GENIE CONSTRUCTIONS SARL,02/07/2009
DAKAR-12 Boulevard Djily MBAYE,http://creationdentreprise.sn/sntt-logistics-sa,SNTT LOGISTICS S.A,19/08/2009
"Dakar-Sénégal,Médina,Rue 66...",http://creationdentreprise.sn/edilmoro-senita-sarl,EDILMORO SENITA SARL,01/07/2009
DAKAR(Sénégal)-Boulevard du...,http://creationdentreprise.sn/alo-mobile-sarl,ALO-MOBILE SARL,02/08/2009
"DAKAR,(Sénègal),32,Boulevard...",http://creationdentreprise.sn/pygma-groupe-senegal-sarl,PYGMA GROUPE SENEGAL SARL,08/07/2009
"DAKAR,Cité Dakar Marine Nord...",http://creationdentreprise.sn/senegal-avenir-sarl,SENEGAL AVENIR SARL,23/06/2009
"DAKAR,(Sénégal), Dieuppel IV,...",http://creationdentreprise.sn/3amimmobilier-sarl,3A.M.IMMOBILIER-SARL,15/07/2009
"DAKAR(Sénégal),Dieuppeul 1 N°...",http://creationdentreprise.sn/maquita-general-services-suarl,MAQUITA GENERAL SERVICES SUARL,24/08/2009
"DAKAR,158 sOTRAC Mermoz",http://creationdentreprise.sn/nes-trading-suarl,NES TRADING SUARL,25/08/2009
"DAKAR,DANGOU NORD RUFISQUE",http://creationdentreprise.sn/consultance-expertise-realisation-et-suivi-douvrages-en-btp-sarl,"CONSULTANCE, EXPERTISE, REALISATION ET SUIVI D'OUVRAGES EN BTP SARL",25/08/2009
AMITIE III N°4259- DAKAR,http://creationdentreprise.sn/la-generale-dentreprise-de-transactions-et-de-commerce-suarl,LA GENERALE D'ENTREPRISE DE TRANSACTIONS ET DE COMMERCE SUARL,25/08/2009
Rue Dial Diop x Belfort -DAKAR,http://creationdentreprise.sn/cafe-kermel-sarl,CAFE KERMEL- SARL,25/08/2009
"DAKAR (SENEGAL),RUE OKM 400,...",http://creationdentreprise.sn/africa-telecoms-consulting-sarl,AFRICA TELECOMS CONSULTING SARL,25/08/2009
"DAKAR,Gibraltar I numéro 48",http://creationdentreprise.sn/la-reine-de-saba-suarl,LA REINE DE SABA SUARL,25/08/2009
"DAKAR,6, RUE FELIX FAURE",http://creationdentreprise.sn/habiatania-social-senegal-sarl,HABIATANIA SOCIAL SENEGAL SARL,06/07/2009
ALMADIES RESIDENCE ROSE...,http://creationdentreprise.sn/6-communication-sarl,6 COMMUNICATION SARL,20/01/2009
"DAKAR (SENEGAL) FASS,BATIMENT...",http://creationdentreprise.sn/az-kawsara-business-and-consulting-sarl,AZ KAWSARA BUSINESS AND CONSULTING SARL,06/07/2009
PARCELLES ASSAINIES UNITE 08...,http://creationdentreprise.sn/keur-khalifa-ababacar-sy-sarl,KEUR KHALIFA ABABACAR SY SARL,02/07/2009
KM 9 BOULEVARD DU CENTENAIRE...,http://creationdentreprise.sn/generale-dequipement-et-de-construction-sarl,GENERALE D'EQUIPEMENT ET DE CONSTRUCTION SARL,02/07/2009
DAKAR (SENEGAL)SACRE COEUR...,http://creationdentreprise.sn/stanmos-ressources-sarl,STANMOS RESSOURCES SARL,02/07/2009
"DAKAR, 124 RUE MOUSSE DIOP...",http://creationdentreprise.sn/dakar-bureaux-sarl,DAKAR BUREAUX SARL,03/07/2009
"DAKAR,30 JULES FERRY",http://creationdentreprise.sn/sikna-sarl,SIKNA SARL,30/06/2009
RUE MARCHAND X TOLBIAC APPT...,http://creationdentreprise.sn/la-senegalaise-de-climatisation-sarl,LA SENEGALAISE DE CLIMATISATION SARL,26/06/2009
"DAKAR (SENEGAL), OUEST FOIRE...",http://creationdentreprise.sn/sahelienne-detude-et-de-travaux,SAHELIENNE D'ETUDE ET DE TRAVAUX,26/06/2009
"1304,HLM GRAND YOFF DAKAR",http://creationdentreprise.sn/espace-medicale-suarl,ESPACE MEDICALE SUARL,24/06/2009
DAKAR(SENEGAL) NOUVEAU QUAI...,http://creationdentreprise.sn/societe-darmement-et-dexploitation-des-produits-de-la-mer-sarl,SOCIETE D'ARMEMENT ET D'EXPLOITATION DES PRODUITS DE LA MER SARL,30/06/2009
"DAKAR (SENEGAL), SCAT URBAM...",http://creationdentreprise.sn/building-business-sarl,BUILDING BUSINESS SARL,29/06/2009
DAKAR FASS DELORME,http://creationdentreprise.sn/espace-coordonnerie-et-caoutchou-sarl,ESPACE COORDONNERIE ET CAOUTCHOU SARL,02/07/2009
DAKAR RUE MARSAT X FAIDHERBE,http://creationdentreprise.sn/la-maison-du-pneu-sarl,LA MAISON DU PNEU SARL,13/07/2009
"DAKAR,MEDINA,RUE 9X16,...",http://creationdentreprise.sn/event-com-suarl,EVENT COM SUARL,30/06/2009
"DAKAR,SENEGAL,IMMEUBLE FAYCAL...",http://creationdentreprise.sn/la-generale-dingenieuring-et-dentreprises-sarl,La générale d'ingénieuring et d'entreprises SARL,25/06/2009
"DAKAR,21, BIS RUE VALMY ANGLE...",http://creationdentreprise.sn/oceanic-kingship-group-sarl,OCEANIC KINGSHIP GROUP SARL,06/07/2009
DAKAR ZONE DE CAPTAGE N°305,http://creationdentreprise.sn/real-estate-inc,REAL ESTATE INC,02/07/2009
"DAKAR(SENEGAL),30 rue Moussé...",http://creationdentreprise.sn/namla-telecom-sa,NAMLA TELECOM SA,25/06/2009
"DAKAR(SENEGAL),CITE HAMO 2, N...",http://creationdentreprise.sn/servico-energie-sarl,SERVICO ENERGIE SARL,06/07/2009
"DAKAR(SENEGAL)131/A, SACRE...",http://creationdentreprise.sn/laboratoires-tetra-pharma-suarl,LABORATOIRES TETRA PHARMA SUARL,03/07/2009
DAKAR (SENEGAL) LIBERTE 6...,http://creationdentreprise.sn/international-management-group-sarl,INTERNATIONAL MANAGEMENT GROUP SARL,03/07/2009
YOFF EXTENSION VILLA N°644/N...,http://creationdentreprise.sn/senelux-marketing-developpement-trading-sarl,SENELUX MARKETING DEVELOPPEMENT TRADING SARL,02/07/2009
DAKAR 24 CITE SONATEL,http://creationdentreprise.sn/dakart-deco-sarl,DAK'ART DECO SARL,01/07/2009
"Ouakam, gouye sor, près de la...",http://creationdentreprise.sn/noda-sa,NODA SA,06/07/2009
"Sicap Mermoz n°7539, Avenue...",http://creationdentreprise.sn/rpe-sarl,R.P.E SARL,09/07/2009
"Dakar, Avenue Bourguiba 1...",http://creationdentreprise.sn/societe-de-nettoyage-industriel-et-dassainissement-sarl,SOCIETE DE NETTOYAGE INDUSTRIEL ET D'ASSAINISSEMENT SARL,13/07/2009
Les almadies lot 9 zone B...,http://creationdentreprise.sn/checom-suarl,CHECOM SUARL,07/07/2009
Galerie commerciale Immeuble...,http://creationdentreprise.sn/cabinet-ibn-archi-surl,CABINET IBN ARCHI SURL,09/07/2009
"Almadies, zone II, villa n°7",http://creationdentreprise.sn/starauto-sarl,STARAUTO SARL,10/07/2009
Nord foire cité LONASE n°24,http://creationdentreprise.sn/alianne-reveur-production-sarl,ALIANNE REVEUR PRODUCTION SARL,07/07/2009
"Dakar, 8386 Sacré Coeur 1",http://creationdentreprise.sn/compagnie-internationale-dentreprise-sa,COMPAGNIE INTERNATIONALE D'ENTREPRISE SA,10/07/2009
"9451, Sacré Coeur 3 à Dakar",http://creationdentreprise.sn/puzzle-surl,PUZZLE SURL,10/07/2009
"22 Rue Docteur THEZE, Dakar",http://creationdentreprise.sn/actus-sarl,ACTUS SARL,10/07/2009
"8155, Sicap liberté 6 à Dakar",http://creationdentreprise.sn/network-skills-reseau-competences-surl,NETWORK SKILLS RESEAU COMPETENCES SURL,09/07/2009
"Dakar, Sacré Coeur III, V.D.N...",http://creationdentreprise.sn/sahel-waldemar-pepsik-geo-consult-sarl,SAHEL WALDEMAR PEPSIK GEO-CONSULT SARL,07/07/2009
"Dakar, KM 11, 08 Route de...",http://creationdentreprise.sn/brasca-raparo-mbaye-import-export-sarl,BRASCA RAPARO MBAYE IMPORT - EXPORT SARL,03/07/2009
Avenue Emile BADIANE n°40...,http://creationdentreprise.sn/electronic-visions-suarl,ELECTRONIC VISIONS SUARL,08/07/2009
"Dakar, Sacré coeur 3 villa n°...",http://creationdentreprise.sn/net-links-sn-technology,NET LINKS-SN TECHNOLOGY,08/07/2009
Cité sofraco 26 Guédiawaye,http://creationdentreprise.sn/sen-suisse-sarl,SEN SUISSE SARL,13/07/2009
"Dakar, 43 Cité Biagui",http://creationdentreprise.sn/ecole-superieure-des-metiers-du-droit-suarl,ECOLE SUPERIEURE DES METIERS DU DROIT SUARL,07/07/2009
"Rue 38 x 39 Colobane,...",http://creationdentreprise.sn/sen-agro-import-export-sarl,SEN AGRO IMPORT-EXPORT SARL,08/07/2009
Rue 31 x 30 Médina,http://creationdentreprise.sn/senegal-promo-sarl,SENEGAL PROMO SARL,08/07/2009
Rue 31 x 30 médina,http://creationdentreprise.sn/toubagro-imex-sarl,TOUBAGRO IMEX SARL,08/07/2009
